"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"LCCINFOTEC","LCC Infotech Limited","EQ","Annual General Meeting","2","17-Sep-2010","-","21-Sep-2010","28-Sep-2010"
"ANSALHSG","Ansal Housing Limited","EQ","Dividend-Re.0.80 Per Share","10","17-Sep-2010","-","21-Sep-2010","27-Sep-2010"
"BLUEBIRD","Blue Bird (India) Limited","EQ","Annual General Meeting","10","17-Sep-2010","-","21-Sep-2010","30-Sep-2010"
"ALPHAGEO","Alphageo (India) Limited","EQ","Annual General Meeting And Final Dividend Rs.1.50 Per Share","10","17-Sep-2010","-","21-Sep-2010","24-Sep-2010"
"MIRZAINT","Mirza International Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","2","17-Sep-2010","-","21-Sep-2010","29-Sep-2010"
"GRANDFONRY","Grand Foundry Limited","EQ","Annual General Meeting","10","17-Sep-2010","-","21-Sep-2010","29-Sep-2010"
"SURANAT&P","Surana Telecom and Power Limited","EQ","Dividend-Re.0.50 Per Share","1","17-Sep-2010","-","21-Sep-2010","24-Sep-2010"
"PHOENIXLTD","The Phoenix Mills Limited","EQ","Annual General Meeting And Final Dividend Rs.1.20 Per Share","2","17-Sep-2010","-","21-Sep-2010","28-Sep-2010"
"JCTEL","JCT Electronics Limited","EQ","Annual General Meeting","1","17-Sep-2010","-","21-Sep-2010","28-Sep-2010"
"PEARLPOLY","Pearl Polymers Limited","EQ","Annual General Meeting","10","17-Sep-2010","-","21-Sep-2010","28-Sep-2010"
"AHLEAST","Asian Hotels (East) Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"KLRF","KLRF Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"GUFICBIO","Gufic Biosciences Limited","EQ","Annual General Meeting And Dividend Re.0.05 Per Share","1","20-Sep-2010","-","22-Sep-2010","30-Sep-2010"
"NARMADASUG","Girdharilal Sugar and Allied Industries Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"TEXMOPIPES","Texmo Pipes and Products Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","25-Sep-2010"
"HSCL","Himadri Speciality Chemical Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"KOPRAN","Kopran Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","25-Sep-2010"
"FIRSTWIN","First Winner Industries Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","20-Sep-2010","-","22-Sep-2010","27-Sep-2010"
"TGBHOTELS","TGB Banquets And Hotels Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"SURYALAXMI","Suryalakshmi Cotton Mills Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"LAKPRE","Lakshmi Precision Screws Limited","EQ","Dividend-Re.1/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"POCHIRAJU","Pochiraju Industries Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"KAUSHALYA","Kaushalya Infrastructure Development Corporation Limited","EQ","Annual General Meeting","1000","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"HATHWAY","Hathway Cable & Datacom Limited","EQ","Annual General Meeting","2","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"BLBLIMITED","BLB Limited","EQ","Annual General Meeting","1","20-Sep-2010","-","22-Sep-2010","22-Sep-2010"
"ADSL","Allied Digital Services Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","5","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"ZENITHEXPO","Zenith Exports Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"ALLIEDRES","Allied Resins and Chemicals Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"DSKULKARNI","DS Kulkarni Developers Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"DYNACONS","Dynacons Systems & Solutions Limited","EQ","Annual General Meeting","2","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"ALCHEM","Alchemist Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"SUPPETRO","Supreme Petrochem Limited","EQ","Dividend-Rs.1.80 Per Share","10","20-Sep-2010","-","22-Sep-2010","06-Oct-2010"
"AUTOLITIND","Autolite (India) Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"EDL","Empee Distilleries Limited","EQ","Annual General Meeting And Dividend Rs.6/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"SCI","Shipping Corporation Of India Limited","EQ","Annual General Meeting And Final Dividend Rs.5/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"ANSALAPI","Ansal Properties & Infrastructure Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","5","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"TARMAT","Tarmat Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","20-Sep-2010","-","22-Sep-2010","27-Sep-2010"
"SEMAC","Semac Construction Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"AUTORIDFIN","Autoriders Finance Limited","EQ","Annual General Meeting (Bc Start Date Revised)","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"OLECTRA","Olectra Greentech Limited","EQ","Annual General Meeting And Dividend Re.0.20 Per Share","4","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"BODHTREE","Bodhtree Consulting Limited","EQ","Annual General Meeting And Dividend Rs.1.20/- Per Share","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"HBLENGINE","HBL Engineering Limited","EQ","Annual General Meeting And Dividend Re.0.30 Per Share","1","20-Sep-2010","-","22-Sep-2010","27-Sep-2010"
"CYBERMEDIA","Cyber Media (India) Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"AMDIND","AMD Industries Limited","EQ","Annual General Meeting And Final Dividend Re.1/- Per Share","10","20-Sep-2010","-","22-Sep-2010","24-Sep-2010"
"TWILITAKA","Twilight Litaka Pharma Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","5","20-Sep-2010","-","22-Sep-2010","25-Sep-2010"
"ESSAROIL","Essar Oil Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","24-Sep-2010"
"SKUMARSYNF","S. Kumars Nationwide Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"TAINWALCHM","Tainwala Chemical and Plastic (I) Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","28-Sep-2010"
"HMT","HMT Limited","EQ","Annual General Meeting","10","20-Sep-2010","-","22-Sep-2010","29-Sep-2010"
"MUKTAARTS","Mukta Arts Limited","EQ","Annual General Meeting","5","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"GRABALALK","Grabal Alok Impex Limited","EQ","Annual General Meeting And Dividend Re.0.80 Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"MANGALAM","Mangalam Drugs And Organics Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"ROHITFERRO","Rohit Ferro-Tech Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"RAMSARUP","Ramsarup Industries Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"KNRCON","KNR Constructions Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","2","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"AMARJOTHI","Amarjothi Spinning Mills Limited","EQ","Annual General Meeting And Dividend Rs 1.80 Per Share","10","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"PVP","PVP Ventures Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"ICDSLTD","ICDS Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"IRB","IRB Infrastructure Developers Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","1","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"GANESHHOU","GANESH HOUSING LIMITED","EQ","Annual General Meeting And Dividend Rs.1.80 Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"LIBERTSHOE","Liberty Shoes Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"ANKURDRUGS","Ankur Drugs And Pharma Limited","EQ","Annual General Meeting And Dividend Rs.2.25 Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"BURNPUR","Burnpur Cement Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"DELTACORP","Delta Corp Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","1","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"FCSSOFT","FCS Software Solutions Limited","EQ","Annual General Meeting","1","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"AMAR","Amar Remedies Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"PFOCUS","Prime Focus Limited","EQ","Annual General Meeting","1","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"ANTGRAPHIC","Antarctica Limited","EQ","Annual General Meeting","1","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"METKORE","Metkore Alloys & Industries Limited","EQ","Annual General Meeting","2","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"OPTOCIRCUI","Opto Circuits (India) Limited","EQ","Annual General Meeting And Dividend Rs.4/- Per Share","10","21-Sep-2010","-","23-Sep-2010","28-Sep-2010"
"QUINTEGRA","Quintegra Solutions Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"MANGCHEFER","Mangalore Chemicals & Fertilizers Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"SHYAMTEL","Shyam Telecom Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"CAROLINFO","Carol Info Services Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"NCLIND","NCL Industries Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"KSCL","Kaveri Seed Company Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","2","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"ATLASCYCLE","Atlas Cycles (Haryana) Limited","EQ","Annual General Meeting / Dividend Rs.4.50 Per Share","5","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"BLUECOAST","Blue Coast Hotels Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"ECEIND","ECE Industries Limited","EQ","Dividend-Re.0.25 Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"EDSERV","Edserv Softsystems Limited","EQ","Annual General Meeting And Dividend Rs.3/- Per Share","10","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"ENTEGRA","Entegra Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","24-Sep-2010"
"STCINDIA","The State Trading Corporation of India Limited","EQ","Annual General Meeting And Dividend Rs.2.25 Per Share","10","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"ZYLOG","Zylog Systems Limited","EQ","Dividend-Rs.6/- Per Share","5","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"ATLANTAA","ATLANTAA LIMITED","EQ","Annual General Meeting And Dividend Re.1/- Per Share","2","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"GKB","GKB Ophthalmics Limited","EQ","Annual General Meeting And Dividend Of Rs.1.20 Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"PARAL","Parekh Aluminex Limited","EQ","Dividend-Rs.3/- Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"ARCHIDPLY","Archidply Industries Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"RAJOIL","Raj Oil Mills Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"TRICOM","Tricom India Limited","EQ","Annual General Meeting And Dividend Re.0.24 Per Share","2","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"AJMERA","Ajmera Realty & Infra India Limited","EQ","Annual General Meeting And Dividend Rs.1.10 Per Share","2","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"ATNINTER","ATN International Limited","EQ","Annual General Meeting","4","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"KWALITY","kwality limited","EQ","Annual General Meeting And Dividend Re.0.10 Per Share","1","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"PARACABLES","Paramount Communications Limited","EQ","Annual General Meeting","2","21-Sep-2010","-","23-Sep-2010","27-Sep-2010"
"NKIND","NK Industries Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"JENSONICOL","Jenson & Nicholson (India) Limited","EQ","Annual General Meeting","2","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ","Annual General Meeting And Dividend Rs.5/- Per Share","2","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"TATASTLBSL","Tata Steel Bsl Limited","EQ","Annual General Meeting / Dividend Rs.2.50 Per Share And Face Value Split From Rs.10/- To Rs.2/-","2","21-Sep-2010","-","23-Sep-2010","25-Sep-2010"
"CYBERTECH","Cybertech Systems And Software Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"LUMAXAUTO","Lumax Automotive Systems Limited","EQ","Annual General Meeting","10","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"JAGSNPHARM","Jagsonpal Pharmaceuticals Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","2","21-Sep-2010","-","23-Sep-2010","25-Sep-2010"
"KGL","Karuturi Global Limited","EQ","Annual General Meeting And Dividend Re.0.10 Per Share","1","21-Sep-2010","-","23-Sep-2010","25-Sep-2010"
"MASTEK","Mastek Limited","EQ","Annual General Meeting And Final Dividend Rs.1.25 Per Share","5","21-Sep-2010","-","23-Sep-2010","01-Oct-2010"
"ASTRAMICRO","Astra Microwave Products Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","2","21-Sep-2010","-","23-Sep-2010","30-Sep-2010"
"UNITDSPR","United Spirits Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","2","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"DIGISPICE","DiGiSPICE Technologies Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","3","21-Sep-2010","-","23-Sep-2010","29-Sep-2010"
"PSL","PSL Limited","EQ","Annual General Meeting And Final Dividend Rs.1.50 Per Share","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"MOTOGENFIN","The Motor & General Finance Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","5","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"POLARIND","Polar Industries Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","24-Sep-2010"
"OSWALAGRO","Oswal Agro Mills Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"SABTN","Sri Adhikari Brothers Television Network Limited","EQ","Annual General Meeting And Dividend Re.0.60 Per Share","10","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"SHREEASHTA","Shree Ashtavinayak Cine Vision Limited","EQ","Annual General Meeting And Final Dividend Re.0.02 Per Share","1","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"SITASHREE","Sita Shree Food Products Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"NITESHEST","NEL Holdings Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"MBECL","Mcnally Bharat Engineering Company Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"GEINDSYS","GEI Industrial Systems Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"EMBDL","Embassy Developments Limited","EQ","Annual General Meeting","2","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"PRIMESECU","Prime Securities Limited","EQ","Annual General Meeting","5","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"ARCHIES","Archies Limited","EQ","Annual General Meeting And Final Dividend Rs.2/- Per Share","2","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"PIONEEREMB","Pioneer Embroideries Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"OSWALGREEN","Oswal Greentech Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"JINDALPHOT","Jindal Photo Limited","EQ","Dividend-Re.1/- Per Share","10","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"KOUTONS","Koutons Retail India Limited","EQ","Annual General Meeting And Dividend Re.0.20 Per Share","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"EMMBI","Emmbi Industries Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"SHIVAMAUTO","Shivam Autotech Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","2","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"GLORY","Glory Polyfilms Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"FIEMIND","Fiem Industries Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"CONSOFINVT","Consolidated Finvest & Holdings Limited","EQ","Dividend-Re.0.50 Pr Share","10","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"BANG","Bang Overseas Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"GEODESIC","Geodesic Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","2","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"PANORAMUNI","Panoramic Universal Limited","EQ","Annual General Meeting","5","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"REISIXTEN","REI Six Ten Retail Limited","EQ","Annual General Meeting And Final Dividend Re.0.20 Per Share","2","22-Sep-2010","-","24-Sep-2010","24-Sep-2010"
"ROHLTD","Royal Orchid Hotels Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","24-Sep-2010"
"EUROMULTI","Euro Multivision Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"63MOONS","63 moons technologies limited","EQ","Annual General Meeting And Final Dividend Rs.2/- Per Share","2","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"PALRED","Palred Technologies Limited","EQ","Annual General Meeting","5","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"DBREALTY","Valor Estate Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"21STCENMGM","21st Century Management Services Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","27-Sep-2010"
"MALWACOTT","Malwa Cotton Spg. Mills Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","25-Sep-2010"
"SGL","STL Global Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"ASIANHOTNR","Asian Hotels (North) Limited","EQ","Dividend-Rs.5/- Per Share","10","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"UNIVAFOODS","Univa Foods Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","29-Sep-2010"
"RTNPOWER","RattanIndia Power Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"REIAGROLTD","Rei Agro Limited","EQ","Annual General Meeting And Final Dividend Re.0.20 Per Share","1","22-Sep-2010","-","24-Sep-2010","24-Sep-2010"
"VIPUL","Vipul Limited","EQ","Annual General Meeting And Dividend Re.0.125 Per Share","1","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"AMLSTEEL","AML Steel Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"ARENTERP","Rajdarshan Industries Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"HILTON","Hilton Metal Forging Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"JINDCOT","Jindal Cotex Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"MARKSANS","Marksans Pharma Limited","EQ","Annual General Meeting","1","22-Sep-2010","-","24-Sep-2010","28-Sep-2010"
"PARASPETRO","Paras Petrofils Limited","EQ","Annual General Meeting","1","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"GULFPETRO","GP Petroleums Limited","EQ","Annual General Meeting And Dividend Re.0.01 Per Share","5","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"SORILINFRA","SORIL Infra Resources Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"ORGINFO","ORG Informatics Limited","EQ","Annual General Meeting","10","22-Sep-2010","-","24-Sep-2010","30-Sep-2010"
"CLUTCHAUTO","Clutch Auto Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"TARAPUR","Tarapur Transformers Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","23-Sep-2010","-","27-Sep-2010","30-Sep-2010"
"ZICOM","Zicom Electronic Security Systems Limited","EQ","Annual General Meeting And Dividend Rs.5/- Per Share","10","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"CORDSCABLE","Cords Cable Industries Limited","EQ","Annual General Meeting And Dividend Rs.1/- Per Share","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"TANLA","Tanla Platforms Limited","EQ","Annual General Meeting And Dividend Re.0.10 Per Share","1","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"GOLDTECH","AION-TECH SOLUTIONS LIMITED","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"COREEDUTEC","CORE Education & Technologies Limited","EQ","Annual General Meeting And Dividend Re.0.60 Per Share","2","23-Sep-2010","-","27-Sep-2010","30-Sep-2010"
"NOVAIRNSTL","Nova Iron & Steel Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","26-Sep-2010","08-Oct-2010"
"ORIENTALTL","Oriental Trimex Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","28-Sep-2010"
"PADMALAYAT","Padmalaya Telefilms Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","26-Sep-2010","30-Sep-2010"
"AFTEK","Aftek Limited","EQ","Annual General Meeting","2","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"ASIL","Amit Spinning Industries Limited","EQ","Annual General Meeting","5","23-Sep-2010","-","27-Sep-2010","29-Sep-2010"
"SIRPAPER","The Sirpur Paper Mills Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"CTE","Cambridge Technology Enterprises Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"TELEDATAGL","Teledata Informatics Limited","EQ","Annual General Meeting","2","23-Sep-2010","-","27-Sep-2010","30-Sep-2010"
"KRISHNAENG","Krishna Engineering Works Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","27-Sep-2010"
"PRAENG","Prajay Engineers Syndicate Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"GAMMONIND","Gammon India Limited","EQ","Dividend-Re.0.60 Per Share","2","23-Sep-2010","-","27-Sep-2010","28-Sep-2010"
"KSERASERA","KSS Limited","EQ","Annual General Meeting","1","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"PNC","Pritish Nandy Communications Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"RUCHINFRA","Ruchi Infrastructure Limited","EQ","Annual General Meeting And Dividend Re.0.08 Per Share","1","23-Sep-2010","-","27-Sep-2010","30-Sep-2010"
"RUCHISOYA","Ruchi Soya Industries Limited","EQ","Dividend-Re.0.50 Per Share","2","23-Sep-2010","-","27-Sep-2010","30-Sep-2010"
"TODAYS","Todays Writing Instruments Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"VISESHINFO","Visesh Infotecnics Limited","EQ","Annual General Meeting","1","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"SANWARIA","Sanwaria Consumer Limited","EQ","Annual General Meeting And Final Dividend Re.0.20 Per Share (Purpose Revised)","1","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"MARG","Marg Limited","EQ","Annual General Meeting And Dividend Rs.2 Per Share","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"PGHH","Procter & Gamble Hygiene and Health Care Limited","EQ","Annual General Meeting And Dividend Rs.22.50 Per Share","10","23-Sep-2010","-","25-Sep-2010","08-Oct-2010"
"JAINSTUDIO","Jain Studios Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","29-Sep-2010"
"KIRIINDUS","Kiri Industries Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"KNDENGTECH","KND Engineering Technologies Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","25-Sep-2010","30-Sep-2010"
"KRISNAFILA","Krishna Filaments Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","27-Sep-2010","30-Sep-2010"
"KSOILS","K S Oils Limited","EQ","Annual General Meeting And Dividend Re.0.18 Per Share","1","23-Sep-2010","-","26-Sep-2010","30-Sep-2010"
"MAHAPEXLTD","Maha Rashtra Apex Corporation Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","27-Sep-2010","29-Sep-2010"
"PRUDMOULI","Prudential Sugar Corporation Limited","EQ","Annual General Meeting","10","23-Sep-2010","-","26-Sep-2010","30-Sep-2010"
