"SYMBOL","COMPANY NAME","SERIES","PURPOSE","FACE VALUE","EX-DATE","RECORD DATE","BOOK CLOSURE START DATE","BOOK CLOSURE END DATE"
"MSPL","MSP Steel & Power Limited","EQ","Dividend-Re.0.50 Per Share","10","08-Sep-2011","-","10-Sep-2011","19-Sep-2011"
"NAHARCAP","Nahar Capital and Financial Services Limited","EQ","Dividend - Rs. 1.50 Per Share","5","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"NAHARPOLY","Nahar Poly Films Limited","EQ","Dividend-Re.0.35 Per Share","5","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"NAHARSPING","Nahar Spinning Mills Limited","EQ","Dividend-Rs.2/- Per Share","5","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"NAHARINDUS","Nahar Industrial Enterprises Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"JYOTHYLAB","Jyothy Labs Limited","EQ","Annual General Meeting And Dividend Rs.5/- Per Share","1","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"COALINDIA","Coal India Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","10","08-Sep-2011","-","12-Sep-2011","16-Sep-2011"
"EMCO","Emco Limited","EQ","Dividend-Re.0.20 Per Share","2","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"DATAMATICS","Datamatics Global Services Limited","EQ","Annual General Meeting And Dividend Re.0.75 Per Share (Bc Dates Revised)","5","08-Sep-2011","-","11-Sep-2011","15-Sep-2011"
"GARDENSILK","Garden Silk Mills Limited","EQ","Dividend-Rs.1.80 Per Share","10","08-Sep-2011","-","10-Sep-2011","20-Sep-2011"
"GDL","Gateway Distriparks Limited","EQ","Dividend-Re.1/- Per Share","10","08-Sep-2011","-","10-Sep-2011","21-Sep-2011"
"CREWBOS","Crew B.O.S. Products Limited","EQ","Annual General Meeting","10","08-Sep-2011","-","12-Sep-2011","19-Sep-2011"
"EVEREADY","Eveready Industries India Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","5","09-Sep-2011","-","13-Sep-2011","23-Sep-2011"
"DIAPOWER","Diamond Power Infra Ltd","EQ","Dividend Rs 3 Per Share","10","09-Sep-2011","-","13-Sep-2011","19-Sep-2011"
"AGI","AGI Greenpac Limited","EQ","Dividend-Rs.2.50 Per Share","2","09-Sep-2011","-","13-Sep-2011","19-Sep-2011"
"BALMLAWRIE","Balmer Lawrie & Company Limited","EQ","Dividend Rs 26 Per Share","10","09-Sep-2011","-","13-Sep-2011","23-Sep-2011"
"CLASSIC","Classic Diamonds (India) Limited","EQ","Annual General Meeting","2","09-Sep-2011","-","13-Sep-2011","20-Sep-2011"
"PIONDIST","Pioneer Distilleries Limited","EQ","Annual General Meeting","10","09-Sep-2011","-","13-Sep-2011","16-Sep-2011"
"PHOENIXLTD","The Phoenix Mills Limited","EQ","Annual General Meeting/Dividend Rs 1.80 Per Share","2","09-Sep-2011","-","13-Sep-2011","20-Sep-2011"
"GITANJALI","Gitanjali Gems Limited","EQ","Dividend-Rs.3/- Per Share","10","09-Sep-2011","-","13-Sep-2011","26-Sep-2011"
"STLTECH","Sterlite Technologies Limited","EQ","Annual General Meeting/Dividend Re 0.50 Per Share","2","09-Sep-2011","-","13-Sep-2011","20-Sep-2011"
"LML","LML Limited","EQ","Annual General Meeting","10","09-Sep-2011","-","13-Sep-2011","20-Sep-2011"
"KAMATHOTEL","Kamat Hotels (I) Limited","EQ","Annual General Meeting","10","09-Sep-2011","-","13-Sep-2011","24-Sep-2011"
"JAICORPLTD","Jai Corp Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","1","09-Sep-2011","-","13-Sep-2011","23-Sep-2011"
"GIPCL","Gujarat Industries Power Company Limited","EQ","Dividend-Rs.2.50 Per Share","10","09-Sep-2011","-","13-Sep-2011","23-Sep-2011"
"MOREPENLAB","Morepen Laboratories Limited","EQ","Annual General Meeting","2","09-Sep-2011","-","13-Sep-2011","16-Sep-2011"
"ARSHIYA","Arshiya Limited","EQ","Annual General Meeting And Dividend Rs.1.20 Per Share","2","09-Sep-2011","-","13-Sep-2011","20-Sep-2011"
"SUDAR","Sudar Industries Limited","EQ","Annual General Meeting","10","09-Sep-2011","-","13-Sep-2011","20-Sep-2011"
"JAYSREETEA","Jayshree Tea & Industries Limited","EQ","Annual General Meeting And Dividend - Rs.3 Per Share","5","12-Sep-2011","-","14-Sep-2011","22-Sep-2011"
"ICDSLTD","ICDS Limited","EQ","Annual General Meeting","10","12-Sep-2011","-","14-Sep-2011","19-Sep-2011"
"AMRUTANJAN","Amrutanjan Health Care Limited","EQ","Annual General Meeting/Fin.Div.Rs.10/- Per Share","1","12-Sep-2011","-","14-Sep-2011","19-Sep-2011"
"FORTIS","Fortis Healthcare Limited","EQ","Annual General Meeting","10","12-Sep-2011","-","14-Sep-2011","19-Sep-2011"
"GUJAPOLLO","Gujarat Apollo Industries Limited","EQ","Final Dividend Rs.2.50 Per Share And Special Dividend Rs.2.50 Per Share","10","12-Sep-2011","-","14-Sep-2011","21-Sep-2011"
"INFODRIVE","Info-Drive Software Limited","EQ","Annual General Meeting","1","12-Sep-2011","-","14-Sep-2011","30-Sep-2011"
"RUBYMILLS","The Ruby Mills Limited","EQ","Annual General Meeting And Dividend Rs.5/- Per Share","5","12-Sep-2011","-","14-Sep-2011","21-Sep-2011"
"TMPV","Tata Motors Passenger Vehicles Limited","EQ","Face Value Split From Rs.10/- To Rs.2/-","2","12-Sep-2011","13-Sep-2011","-","-"
"TATAMTRDVR","Tata Motors Limited","EQ","Face Value Split From Rs.10/- To Rs.2/-","2","12-Sep-2011","13-Sep-2011","-","-"
"ERAINFRA","Era Infra Engineering Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","2","12-Sep-2011","-","14-Sep-2011","19-Sep-2011"
"RELAXO","Relaxo Footwears Limited","EQ","Dividend Re 1 Per Share","1","12-Sep-2011","-","14-Sep-2011","20-Sep-2011"
"VADILALIND","Vadilal Industries Limited","EQ","Dividend-Rs.1.50 Per Share","10","12-Sep-2011","-","14-Sep-2011","27-Sep-2011"
"ZENITHSTL","Zenith Steel Pipes & Industries Limited","EQ","Annual General Meeting","10","12-Sep-2011","-","14-Sep-2011","20-Sep-2011"
"JINDALSTEL","JINDAL STEEL LIMITED","EQ","Dividend-Rs.1.50 Per Share","1","12-Sep-2011","-","14-Sep-2011","16-Sep-2011"
"BLKASHYAP","B. L. Kashyap and Sons Limited","EQ","Annual General Meeting And Dividend Re.0.10 Per Share","1","12-Sep-2011","-","14-Sep-2011","21-Sep-2011"
"PFC","Power Finance Corporation Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","12-Sep-2011","-","14-Sep-2011","28-Sep-2011"
"ASIL","Amit Spinning Industries Limited","EQ","Annual General Meeting","5","13-Sep-2011","-","15-Sep-2011","17-Sep-2011"
"RCF","Rashtriya Chemicals and Fertilizers Limited","EQ","Annual General Meeting And Dividend Rs.1.10 Per Share","10","13-Sep-2011","-","15-Sep-2011","23-Sep-2011"
"DCHL","Deccan Chronicle Holdings Limited","EQ","Annual General Meeting","2","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"BEL","Bharat Electronics Limited","EQ","Annual General Meeting And Dividend - Rs.15.60 Per Share","1","13-Sep-2011","-","15-Sep-2011","26-Sep-2011"
"PGIL","Pearl Global Industries Limited","EQ","Annual General Meeting","5","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"MERCATOR","Mercator Limited","EQ","Annual General Meeting","1","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"KOHINOOR","Kohinoor Foods Limited","EQ","Annual General Meeting","10","13-Sep-2011","-","15-Sep-2011","27-Sep-2011"
"BIRLAPOWER","Birla Power Solutions Limited","EQ","Annual General Meeting","1","13-Sep-2011","-","15-Sep-2011","19-Sep-2011"
"BHARATIDIL","Bharati Defence and Infrastructure Limited","EQ","Dividend-Rs.3/- Per Share (Bc Dates Revised)","10","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"SAGCEM","Sagar Cements Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","2","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"PERIATEA","The Peria Karamalai Tea & Produce Company Limited","EQ","Annual Geneeral Meeting/Div.Rs.3/- Per Share","10","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"PRADIP","Pradip Overseas Limited","EQ","Dividend-Re.1/- Per Share","10","13-Sep-2011","-","15-Sep-2011","27-Sep-2011"
"WSI","W S Industries (I) Limited","EQ","Annual General Meeting","10","13-Sep-2011","-","15-Sep-2011","29-Sep-2011"
"INDIAGLYCO","India Glycols Limited","EQ","Annual General Meeting/Dividend Rs 1.50 Per Share","5","13-Sep-2011","-","15-Sep-2011","27-Sep-2011"
"ATNINTER","ATN International Limited","EQ","Annual General Meeting","4","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"GLODYNE","Glodyne Technoserve Limited","EQ","Dividend-Rs.4.20 Per Share (Bc Dates Revised)","6","13-Sep-2011","-","15-Sep-2011","15-Sep-2011"
"BALAJITELE","Balaji Telefilms Limited","EQ","Annual General Meeting And Dividend Re.0.20 Per Share","2","13-Sep-2011","-","15-Sep-2011","22-Sep-2011"
"FDC","FDC Limited","EQ","Annual General Meeting And Dividend Rs.2/- Per Share","1","13-Sep-2011","-","15-Sep-2011","24-Sep-2011"
"PROVOGUE","Provogue (India) Limited","EQ","Dividend-Re.0.25 Per Share","2","13-Sep-2011","-","15-Sep-2011","23-Sep-2011"
"VASCONEQ","Vascon Engineers Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","14-Sep-2011","-","16-Sep-2011","27-Sep-2011"
"TVSELECT","TVS Electronics Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"OMNITECH","Omnitech Infosolutions Limited","EQ","Annual General Meeting And Dividend Rs.2.70 Per Share","10","14-Sep-2011","-","16-Sep-2011","30-Sep-2011"
"PARAPRINT","Paramount Printpackaging Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","20-Sep-2011"
"HINDALCO","Hindalco Industries Limited","EQ","Dividend-Rs.1.50 Per Share","1","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"STEL","Stel Holdings Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","26-Sep-2011"
"SATHAISPAT","Sathavahana Ispat Limited","EQ","Annual General Meeting/Dividend Rs 1.80 Per Share","10","14-Sep-2011","-","16-Sep-2011","30-Sep-2011"
"MASTEK","Mastek Limited","EQ","Annual General Meeting","5","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"GANESHHOU","GANESH HOUSING LIMITED","EQ","Dividend-Rs.2.20 Per Share","10","14-Sep-2011","-","16-Sep-2011","30-Sep-2011"
"BIRLAMONEY","Aditya Birla Money Limited","EQ","Annual General Meeting","1","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"TCPLTD","TCP Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"ACE","Action Construction Equipment Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","2","14-Sep-2011","-","16-Sep-2011","20-Sep-2011"
"MOIL","MOIL Limited","EQ","Dividend-Rs.4.50 Per Share","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"KHAITANLTD","Khaitan (India) Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","22-Sep-2011"
"KOTHARIPRO","Kothari Products Limited","EQ","Annual General Meeting And Dividend Rs.22/- Per Share","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"HITECHGEAR","The Hi-Tech Gears Limited","EQ","Dividend-Rs.2.50 Per Share","10","14-Sep-2011","-","16-Sep-2011","27-Sep-2011"
"JENSONICOL","Jenson & Nicholson (India) Limited","EQ","Annual General Meeting","2","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"NANDAN","Nandan Exim Limited","EQ","Annual Book Closure","1","14-Sep-2011","-","16-Sep-2011","19-Sep-2011"
"LTFOODS","LT Foods Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","1","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"PARSVNATH","Parsvnath Developers Limited","EQ","Annual General Meeting","5","14-Sep-2011","-","16-Sep-2011","24-Sep-2011"
"ASSAMCO","Assam Company India Limited","EQ","Dividend-Re.0.20 Per Share","1","14-Sep-2011","-","16-Sep-2011","29-Sep-2011"
"ZANDUREALT","Zandu Realty Limited","EQ","Annual General Meeting","100","14-Sep-2011","-","16-Sep-2011","22-Sep-2011"
"MUNJALAU","Munjal Auto Industries Limited","EQ","Annual General Meeting And Dividend Rs.7.50 Per Share","2","14-Sep-2011","-","16-Sep-2011","24-Sep-2011"
"SUPERFORGE","Super Forgings & Steels Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","29-Sep-2011"
"DHARSUGAR","Dharani Sugars & Chemicals Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"DQE","DQ Entertainment (International) Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"FIRSTLEASE","First Leasing Company of India Limited","EQ","Dividend-Rs.2/- Per Share","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"CYBERMEDIA","Cyber Media (India) Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"MMTC","MMTC Limited","EQ","Annual General Meeting And Dividend Re.0.25 Per Share","1","14-Sep-2011","-","16-Sep-2011","30-Sep-2011"
"PEARLPOLY","Pearl Polymers Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","22-Sep-2011"
"HARITASEAT","Harita Seating Systems Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","19-Sep-2011"
"BANARBEADS","Banaras Beads Limited","EQ","Interim Dividend Rs.2.50 Per Share (Purpose Revised)","10","14-Sep-2011","15-Sep-2011","-","-"
"SURANAT&P","Surana Telecom and Power Limited","EQ","Annual General Meeting / Dividend Re 0.50 Per Share","1","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"SURANASOL","Surana Solar Limited","EQ","Annual General Meeting / Dividend - Re.1 Per Share","5","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"PRASGLOFIN","Silicon Valley Infotech Limited","EQ","Annual General Meeting","1","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"RUSHIL","Rushil Decor Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","1","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"SCI","Shipping Corporation Of India Limited","EQ","Annual General Meeting And Dividend Rs.2.50 Per Share","10","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"MARALOVER","Maral Overseas Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","22-Sep-2011"
"BIRLACOT","Birla Cotsyn (India) Limited","EQ","Annual General Meeting","1","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"DBREALTY","Valor Estate Limited","EQ","Annual General Meeting","10","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"BHAGYNAGAR","Bhagyanagar India Limited","EQ","Annual General Meeting / Divided - Re. 0.40 Per Share","2","14-Sep-2011","-","16-Sep-2011","21-Sep-2011"
"ECEIND","ECE Industries Limited","EQ","Dividend-Re.0.25 Per Share","10","14-Sep-2011","-","16-Sep-2011","22-Sep-2011"
"DONEAR","Donear Industries Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","2","14-Sep-2011","-","16-Sep-2011","24-Sep-2011"
"GANGOTRI","Gangotri Textiles Limited","EQ","Annual General Meeting","5","14-Sep-2011","-","16-Sep-2011","23-Sep-2011"
"COX&KINGS","Cox & Kings Limited","EQ","Dividend-Re.0.50 Per Share","5","14-Sep-2011","-","16-Sep-2011","24-Sep-2011"
"ARL","Arvind Remedies Limited","EQ","Dividend-Re.0.07 Per Share","1","14-Sep-2011","-","16-Sep-2011","19-Sep-2011"
"CONSOFINVT","Consolidated Finvest & Holdings Limited","EQ","Dividend-Re.0.50 Per Share","10","15-Sep-2011","-","19-Sep-2011","23-Sep-2011"
"ASTEC","Astec LifeSciences Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","15-Sep-2011","-","19-Sep-2011","23-Sep-2011"
"BEARDSELL","Beardsell Limited","EQ","Annual General Meeting","2","15-Sep-2011","-","19-Sep-2011","28-Sep-2011"
"EDUCOMP","Educomp Solutions Limited","EQ","Annual General Meeting And Dividend Re.0.60 Per Share","2","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"ELDERPHARM","Elder Pharmaceuticals Limited","EQ","Dividend-Rs.3/- Per Share","10","15-Sep-2011","-","17-Sep-2011","26-Sep-2011"
"RPOWER","Reliance Power Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","19-Sep-2011","27-Sep-2011"
"AMDIND","AMD Industries Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","10","15-Sep-2011","-","19-Sep-2011","23-Sep-2011"
"GULFOILCOR","Gulf Oil Corporation Limited","EQ","Annual General Meeting / Dividend - Rs. 2 Per Share","2","15-Sep-2011","-","19-Sep-2011","23-Sep-2011"
"NMDC","NMDC Limited","EQ","Dividend-Rs.2.15 Per Share","1","15-Sep-2011","-","17-Sep-2011","20-Sep-2011"
"OMKARCHEM","Omkar Speciality Chemicals Limited","EQ","Dividend-Re.1/- Per Share","10","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"TIMETECHNO","Time Technoplast Limited","EQ","Annual General Meeting And Dividend Re.0.45 Per Share","1","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"TNTELE","Tamilnadu Telecommunication Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","17-Sep-2011","21-Sep-2011"
"IVRCLINFRA","IVRCL Limited","EQ","Annual General Meeting And Dividend Re.0.60 Per Share","2","15-Sep-2011","-","19-Sep-2011","26-Sep-2011"
"ABGSHIP","ABG Shipyard Limited","EQ","Annual General Meeting/Dividend Rs 4 Per Share","10","15-Sep-2011","-","17-Sep-2011","27-Sep-2011"
"ALPHAGEO","Alphageo (India) Limited","EQ","Annual General Meeting/Dividend Re 1 Per Share","10","15-Sep-2011","-","18-Sep-2011","23-Sep-2011"
"ARSSINFRA","ARSS Infrastructure Projects Limited","EQ","Annual General Meeting/Dividend Re 1 Per Share","10","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"SANGAMIND","Sangam (India) Limited","EQ","Annual General Meeting And Dividend Rs.1.50 Per Share","10","15-Sep-2011","-","19-Sep-2011","30-Sep-2011"
"ORIENTCER","ORIENT CERATECH LIMITED","EQ","Annual General Meeting","1","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"CREATIVEYE","Creative Eye Limited","EQ","Annual General Meeting","5","15-Sep-2011","-","19-Sep-2011","26-Sep-2011"
"PVP","PVP Ventures Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","19-Sep-2011","28-Sep-2011"
"HFCL","HFCL Limited","EQ","Annual General Meeting","1","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"JAYNECOIND","Jayaswal Neco Industries Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"RAMANEWS","Shree Rama Newsprint Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","18-Sep-2011","29-Sep-2011"
"VIMTALABS","Vimta Labs Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","2","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"PFS","PTC India Financial Services Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","17-Sep-2011","28-Sep-2011"
"MBECL","Mcnally Bharat Engineering Company Limited","EQ","Dividend-Rs.2/- Per Share","10","15-Sep-2011","-","17-Sep-2011","23-Sep-2011"
"GSPL","Gujarat State Petronet Limited","EQ","Dividend-Re.1/- Per Share","10","15-Sep-2011","-","17-Sep-2011","23-Sep-2011"
"SHAHALLOYS","Shah Alloys Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"CPCAP","CP Capital Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"JAIBALAJI","Jai Balaji Industries Limited","EQ","Annual General Meeting And Dividend Re.0.40 Per Share","2","15-Sep-2011","-","17-Sep-2011","21-Sep-2011"
"SHILPAMED","Shilpa Medicare Limited","EQ","Annual General Meeting And Dividend - Rs.0.80 Per Share","1","15-Sep-2011","-","19-Sep-2011","22-Sep-2011"
"PURVA","Puravankara Limited","EQ","Annual General Meeting And Dividend Re.1/- Per Share","5","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"ANDHRSUGAR","The Andhra Sugars Limited","EQ","Annual General Meeting And Dividend Rs.5.50 Per Share","2","15-Sep-2011","-","17-Sep-2011","24-Sep-2011"
"SHREERAMA","Shree Rama Multi-Tech Limited","EQ","Annual General Meeting","5","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"ZODJRDMKJ","Zodiac JRD- MKJ Limited","EQ","Annual General Meeting And Dividend Re.0.50 Per Share","10","15-Sep-2011","-","19-Sep-2011","28-Sep-2011"
"ANSALAPI","Ansal Properties & Infrastructure Limited","EQ","Dividend-Re.0.50 Per Share","5","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"KNRCON","KNR Constructions Limited","EQ","Annual General Meeting/Dividend Rs 2 Per Share","2","15-Sep-2011","-","19-Sep-2011","22-Sep-2011"
"RELCAPITAL","Reliance Capital Limited","EQ","Annual General Meeting And Dividend Rs.6.50 Per Share","10","15-Sep-2011","-","19-Sep-2011","27-Sep-2011"
"RELINFRA","Reliance Infrastructure Limited","EQ","Annual General Meeting And Dividend Rs.7.20 Per Share","10","15-Sep-2011","-","19-Sep-2011","27-Sep-2011"
"RSWM","RSWM Limited","EQ","Annual General Meeting And Dividend Rs.5/- Per Share","10","15-Sep-2011","-","17-Sep-2011","23-Sep-2011"
"SRICHAMUND","Sri Chamundeswari Sugars Limited","EQ","Annual General Meeting","10","15-Sep-2011","-","19-Sep-2011","26-Sep-2011"
"JINDALPOLY","Jindal Poly Films Limited","EQ","Annual General Meeting/Dividend Rs 2.50 Per Share","10","15-Sep-2011","-","19-Sep-2011","24-Sep-2011"
"JISLJALEQS","Jain Irrigation Systems Limited","EQ","Annual General Meeting / Dividend - Re.1 Per Share","2","15-Sep-2011","-","19-Sep-2011","30-Sep-2011"
